CODE_MUNI_7,YEAR,CASES
3116308,2020,0
3116308,2021,0
3116308,2022,0
3116308,2023,3
3116308,2024,899
3116407,2010,1
3116407,2011,1
3116407,2012,1
3116407,2013,47
3116407,2014,4
3116407,2015,67
3116407,2016,23
3116407,2017,3
3116407,2018,1
3116407,2019,47
3116407,2020,6
3116407,2021,2
3116407,2022,305
3116407,2023,36
3116407,2024,581
3116506,2010,4
3116506,2011,3
3116506,2012,17
3116506,2013,203
3116506,2014,1
3116506,2015,42
3116506,2016,115
3116506,2017,2
3116506,2018,9
3116506,2019,265
3116506,2020,15
3116506,2021,6
3116506,2022,29
3116506,2023,182
3116506,2024,931
3116605,2010,99
3116605,2011,7
3116605,2012,9
3116605,2013,146
3116605,2014,75
3116605,2015,717
3116605,2016,2243
3116605,2017,29
3116605,2018,4
3116605,2019,136
3116605,2020,55
3116605,2021,27
3116605,2022,10
3116605,2023,632
3116605,2024,3633
3116704,2010,0
3116704,2011,0
3116704,2012,0
3116704,2013,4
3116704,2014,0
3116704,2015,0
3116704,2016,6
3116704,2017,0
3116704,2018,0
3116704,2019,28
3116704,2020,0
3116704,2021,0
3116704,2022,0
3116704,2023,113
3116704,2024,536
3116803,2010,0
3116803,2011,3
3116803,2012,0
3116803,2013,1
3116803,2014,2
3116803,2015,2
3116803,2016,90
3116803,2017,5
3116803,2018,5
3116803,2019,91
3116803,2020,5
3116803,2021,0
3116803,2022,5
3116803,2023,35
3116803,2024,1003
3116902,2010,39
3116902,2011,9
3116902,2012,20
3116902,2013,19
3116902,2014,25
3116902,2015,39
3116902,2016,21
3116902,2017,9
3116902,2018,1
3116902,2019,28
3116902,2020,35
3116902,2021,1
3116902,2022,29
3116902,2023,53
3116902,2024,52
3117009,2010,61
3117009,2011,4
3117009,2012,8
3117009,2013,43
3117009,2014,1
3117009,2015,20
3117009,2016,28
3117009,2017,3
3117009,2018,0
3117009,2019,5
3117009,2020,4
3117009,2021,3
3117009,2022,42
3117009,2023,33
3117009,2024,244
3117108,2010,0
3117108,2011,1
3117108,2012,2
3117108,2013,7
3117108,2014,5
3117108,2015,17
3117108,2016,26
3117108,2017,9
3117108,2018,5
3117108,2019,25
3117108,2020,8
3117108,2021,7
3117108,2022,17
3117108,2023,271
3117108,2024,1280
3117207,2010,0
3117207,2011,0
3117207,2012,1
3117207,2013,0
3117207,2014,0
3117207,2015,8
3117207,2016,13
3117207,2017,2
3117207,2018,1
3117207,2019,4
3117207,2020,1
3117207,2021,0
3117207,2022,1
3117207,2023,0
3117207,2024,93
3117306,2010,279
3117306,2011,44
3117306,2012,182
3117306,2013,844
3117306,2014,36
3117306,2015,61
3117306,2016,424
3117306,2017,71
3117306,2018,222
3117306,2019,535
3117306,2020,57
3117306,2021,65
3117306,2022,542
3117306,2023,639
3117306,2024,995
3117405,2010,0
3117405,2011,0
3117405,2012,0
3117405,2013,0
3117405,2014,0
3117405,2015,0
3117405,2016,4
3117405,2017,0
3117405,2018,0
3117405,2019,0
3117405,2020,3
3117405,2021,121
3117405,2022,46
3117405,2023,1
3117405,2024,110
3117504,2010,0
3117504,2011,5
3117504,2012,0
3117504,2013,332
3117504,2014,12
3117504,2015,425
3117504,2016,569
3117504,2017,31
3117504,2018,44
3117504,2019,815
3117504,2020,75
3117504,2021,87
3117504,2022,778
3117504,2023,293
3117504,2024,2795
3117603,2010,187
3117603,2011,22
3117603,2012,23
3117603,2013,237
3117603,2014,16
3117603,2015,19
3117603,2016,154
3117603,2017,1
3117603,2018,8
3117603,2019,73
3117603,2020,40
3117603,2021,2
3117603,2022,25
3117603,2023,242
3117603,2024,580
3117702,2010,0
3117702,2011,0
3117702,2012,1
3117702,2013,11
3117702,2014,31
3117702,2015,591
3117702,2016,208
3117702,2017,1
3117702,2018,0
3117702,2019,0
3117702,2020,1
3117702,2021,0
3117702,2022,56
3117702,2023,19
3117702,2024,2854
3117801,2010,0
3117801,2011,0
3117801,2012,0
3117801,2013,0
3117801,2014,2
3117801,2015,30
3117801,2016,29
3117801,2017,3
3117801,2018,0
3117801,2019,7
3117801,2020,107
3117801,2021,2
3117801,2022,2
3117801,2023,9
3117801,2024,1684
3117836,2010,0
3117836,2011,0
3117836,2012,0
3117836,2013,0
3117836,2014,0
3117836,2015,0
3117836,2016,0
3117836,2017,0
3117836,2018,0
3117836,2019,0
3117836,2020,0
3117836,2021,0
3117836,2023,107
3117836,2024,521
3117876,2010,13
3117876,2011,9
3117876,2012,0
3117876,2013,154
3117876,2014,9
3117876,2015,76
3117876,2016,95
3117876,2017,8
3117876,2018,8
3117876,2019,73
3117876,2020,39
3117876,2021,2
3117876,2022,13
3117876,2023,196
3117876,2024,2235
3117900,2010,4
3117900,2011,3
3117900,2012,0
3117900,2013,1
3117900,2014,1
3117900,2015,114
3117900,2016,104
3117900,2017,21
3117900,2018,0
3117900,2019,4
3117900,2020,10
3117900,2021,1
3117900,2022,3
3117900,2023,13
3117900,2024,325
3118007,2010,73
3118007,2011,114
3118007,2012,11
3118007,2013,211
3118007,2014,18
3118007,2015,95
3118007,2016,2113
3118007,2017,50
3118007,2018,27
3118007,2019,576
3118007,2020,85
3118007,2021,37
3118007,2022,155
3118007,2023,4325
3118007,2024,9499
3118106,2010,0
3118106,2011,0
3118106,2012,0
3118106,2013,0
3118106,2014,0
3118106,2015,0
3118106,2016,3
3118106,2017,0
3118106,2018,0
3118106,2019,4
3118106,2020,0
3118106,2021,0
3118106,2022,0
3118106,2023,7
3118106,2024,406
3118205,2010,181
3118205,2011,30
3118205,2012,48
3118205,2013,271
3118205,2014,16
3118205,2015,146
3118205,2016,234
3118205,2017,34
3118205,2018,36
3118205,2019,439
3118205,2020,91
3118205,2021,12
3118205,2022,64
3118205,2023,477
3118205,2024,539
3118304,2010,69
3118304,2011,36
3118304,2012,21
3118304,2013,117
3118304,2014,27
3118304,2015,160
3118304,2016,2965
3118304,2017,85
3118304,2018,139
3118304,2019,1574
3118304,2020,358
3118304,2021,142
3118304,2022,3076
3118304,2023,4650
3118304,2024,45574
3118403,2010,512
3118403,2011,166
3118403,2012,174
3118403,2013,250
3118403,2014,18
3118403,2015,91
3118403,2016,796
3118403,2017,494
3118403,2018,39
3118403,2019,159
3118403,2020,288
3118403,2021,142
3118403,2022,20
3118403,2023,329
3118403,2024,1405
3118502,2010,0
3118502,2011,0
3118502,2012,0
3118502,2013,0
3118502,2014,0
3118502,2015,0
3118502,2016,0
3118502,2017,0
3118502,2018,0
3118502,2019,0
3118502,2020,0
3118502,2021,0
3118502,2022,0
3118502,2023,0
3118502,2024,31
3118601,2010,8910
3118601,2011,2801
3118601,2012,1504
3118601,2013,22547
3118601,2014,1944
3118601,2015,14647
3118601,2016,44428
3118601,2017,1881
3118601,2018,1107
3118601,2019,57373
3118601,2020,3283
3118601,2021,1043
3118601,2022,2398
3118601,2023,22068
3118601,2024,98835
3118700,2010,16
3118700,2011,2
3118700,2012,0
3118700,2013,8
3118700,2014,3
3118700,2015,16
3118700,2016,6
3118700,2017,4
3118700,2018,2
3118700,2019,14
3118700,2020,0
3118700,2021,0
3118700,2022,18
3118700,2023,705
3118700,2024,1159
3118809,2010,54
3118809,2011,2
3118809,2012,5
3118809,2013,175
3118809,2014,0
3118809,2015,0
3118809,2016,344
3118809,2017,10
3118809,2018,25
3118809,2019,804
3118809,2020,11
3118809,2021,11
3118809,2022,52
3118809,2023,114
3118809,2024,2482
3118908,2010,13
3118908,2011,7
3118908,2012,9
3118908,2013,248
3118908,2014,2
3118908,2015,30
3118908,2016,134
3118908,2017,0
3118908,2018,4
3118908,2019,311
3118908,2020,63
3118908,2021,19
3118908,2022,6
3118908,2023,205
3118908,2024,874
3119005,2010,0
3119005,2011,4
3119005,2012,2
3119005,2013,0
3119005,2014,1
3119005,2015,11
3119005,2016,11
3119005,2017,1
3119005,2018,0
3119005,2019,2
3119005,2020,7
3119005,2021,0
3119005,2022,0
3119005,2023,4
3119005,2024,316
3119104,2010,98
3119104,2011,357
3119104,2012,512
3119104,2013,2711
3119104,2014,175
3119104,2015,263
3119104,2016,1682
3119104,2017,48
3119104,2018,10
3119104,2019,1064
3119104,2020,20
3119104,2021,8
3119104,2022,24
3119104,2023,1776
3119104,2024,3014
3119203,2010,43
3119203,2011,39
3119203,2012,8
3119203,2013,228
3119203,2014,5
3119203,2015,4
3119203,2016,97
3119203,2017,8
3119203,2018,0
3119203,2019,22
3119203,2020,204
3119203,2021,17
3119203,2022,19
3119203,2023,50
3119203,2024,387
3119302,2010,162
3119302,2011,9
3119302,2012,21
3119302,2013,124
3119302,2014,161
3119302,2015,1049
3119302,2016,73
3119302,2017,8
3119302,2018,11
3119302,2019,390
3119302,2020,190
3119302,2021,54
3119302,2022,310
3119302,2023,2670
3119302,2024,3227
3119401,2010,1593
3119401,2011,1483
3119401,2012,2164
3119401,2013,8324
3119401,2014,266
3119401,2015,1100
3119401,2016,5820
3119401,2017,923
3119401,2018,3295
3119401,2019,602
3119401,2020,1125
3119401,2021,259
3119401,2022,391
3119401,2023,4376
3119401,2024,4968
3119500,2010,42
3119500,2011,39
3119500,2012,5
3119500,2013,83
3119500,2014,0
3119500,2015,0
3119500,2016,3
3119500,2017,0
3119500,2018,0
3119500,2019,7
3119500,2020,65
3119500,2021,3
3119500,2022,6
3119500,2023,29
3119500,2024,483
3119609,2010,3
3119609,2011,0
3119609,2012,0
3119609,2013,1
3119609,2014,0
3119609,2015,1
3119609,2016,76
3119609,2017,0
3119609,2018,0
3119609,2019,36
3119609,2020,3
3119609,2021,3
3119609,2022,6
3119609,2023,54
3119609,2024,305
3119708,2010,0
3119708,2011,0
3119708,2012,1
3119708,2013,0
3119708,2014,0
3119708,2015,2
3119708,2016,23
3119708,2017,4
3119708,2018,2
3119708,2019,9
3119708,2020,2
3119708,2021,1
3119708,2022,2
3119708,2023,28
3119708,2024,648
3119807,2010,9
3119807,2011,1
3119807,2012,0
3119807,2013,5
3119807,2014,1
3119807,2015,34
3119807,2016,33
3119807,2017,0
3119807,2018,0
3119807,2019,4
3119807,2020,0
3119807,2021,0
3119807,2022,9
3119807,2023,1
3119807,2024,182
3119906,2010,0
3119906,2011,2
3119906,2012,0
3119906,2013,0
3119906,2014,0
3119906,2015,2
3119906,2016,0
3119906,2017,0
3119906,2018,0
3119906,2019,2
3119906,2020,0
3119906,2021,0
3119906,2022,1
3119906,2023,1
3119906,2024,21
3119955,2010,51
3119955,2011,2
3119955,2012,1
3119955,2013,29
3119955,2014,8
3119955,2015,128
3119955,2016,43
3119955,2017,5
3119955,2018,9
3119955,2019,51
3119955,2020,31
3119955,2021,5
3119955,2022,11
3119955,2023,190
3119955,2024,2080
3120003,2010,0
3120003,2011,0
3120003,2012,5
3120003,2013,61
3120003,2014,0
3120003,2015,1
3120003,2016,34
3120003,2017,3
3120003,2018,0
3120003,2019,0
3120003,2020,29
3120003,2021,0
3120003,2022,4
3120003,2023,172
3120003,2024,31
3120102,2010,1
3120102,2011,0
3120102,2012,0
3120102,2013,1
3120102,2014,1
3120102,2015,2
3120102,2016,25
3120102,2017,65
3120102,2018,3
3120102,2019,234
3120102,2020,93
3120102,2021,5
3120102,2022,8
3120102,2023,555
3120102,2024,723
3120151,2010,91
3120151,2011,28
3120151,2012,16
3120151,2013,133
3120151,2014,8
3120151,2015,7
3120151,2016,32
3120151,2017,1
3120151,2018,4
3120151,2019,23
3120151,2020,116
3120151,2021,1
3120151,2022,1
3120151,2023,2
3120151,2024,25
3120201,2010,3
3120201,2011,4
3120201,2012,0
3120201,2013,9
3120201,2014,20
3120201,2015,4
3120201,2016,31
3120201,2017,1
3120201,2018,2
3120201,2019,952
3120201,2020,98
3120201,2021,4
3120201,2022,3
3120201,2023,173
3120201,2024,3041
3120300,2010,21
3120300,2011,0
3120300,2012,0
3120300,2013,24
3120300,2014,0
3120300,2015,4
3120300,2016,2
3120300,2017,1
3120300,2018,11
3120300,2019,29
3120300,2020,5
3120300,2021,0
3120300,2022,0
3120300,2023,16
3120300,2024,269
3120409,2010,0
3120409,2011,0
3120409,2012,0
3120409,2013,4
3120409,2014,0
3120409,2015,0
3120409,2016,10
3120409,2017,0
3120409,2018,0
3120409,2019,2
3120409,2020,0
3120409,2021,0
3120409,2022,3
3120409,2023,2
3120409,2024,963
3120508,2010,2
3120508,2011,1
3120508,2012,0
3120508,2013,2
3120508,2014,6
3120508,2015,22
3120508,2016,19
3120508,2017,5
3120508,2018,10
3120508,2019,6
3120508,2020,3
3120508,2021,0
3120508,2022,0
3120508,2023,1
3120508,2024,415
3120607,2010,2
3120607,2011,1
3120607,2012,2
3120607,2013,32
3120607,2014,8
3120607,2015,19
3120607,2016,78
3120607,2017,3
3120607,2018,1
3120607,2019,72
3120607,2020,2
3120607,2021,1
3120607,2022,2
3120607,2023,290
3120607,2024,1472
3120706,2010,1
3120706,2011,2
3120706,2012,0
3120706,2013,1
3120706,2014,36
3120706,2015,0
3120706,2016,0
3120706,2017,0
3120706,2018,3
3120706,2019,69
3120706,2020,0
3120706,2021,2
3120706,2022,10
3120706,2023,204
3120706,2024,221
3120805,2010,6
3120805,2011,6
3120805,2012,2
3120805,2013,11
3120805,2014,21
3120805,2015,145
3120805,2016,71
3120805,2017,10
3120805,2018,5
3120805,2019,16
3120805,2020,30
3120805,2021,24
3120805,2022,98
3120805,2023,117
3120805,2024,3897
3120839,2010,10
3120839,2011,111
3120839,2012,0
3120839,2013,80
3120839,2014,0
3120839,2015,10
3120839,2016,34
3120839,2017,17
3120839,2018,35
3120839,2019,63
3120839,2020,9
3120839,2021,2
3120839,2022,1
3120839,2023,199
3120839,2024,1001
3120870,2010,10
3120870,2011,22
3120870,2012,3
3120870,2013,17
3120870,2014,0
3120870,2015,15
3120870,2016,9
3120870,2017,9
3120870,2018,1
3120870,2019,47
3120870,2020,3
3120870,2021,0
3120870,2022,9
3120870,2023,14
3120870,2024,326
3120904,2010,2502
3120904,2011,1521
3120904,2012,148
3120904,2013,2476
3120904,2014,434
3120904,2015,500
3120904,2016,5682
3120904,2017,321
3120904,2018,223
3120904,2019,5089
3120904,2020,305
3120904,2021,270
3120904,2022,1126
3120904,2023,5644
3120904,2024,6672
3121001,2010,0
3121001,2011,0
3121001,2012,0
3121001,2013,0
3121001,2014,0
3121001,2015,4
3121001,2016,46
3121001,2017,1
3121001,2018,1
3121001,2019,46
3121001,2020,19
3121001,2021,1
3121001,2022,17
3121001,2023,56
3121001,2024,756
3121100,2010,0
3121100,2011,0
3121100,2012,0
3121100,2013,0
3121100,2014,0
3121100,2015,3
3121100,2016,2
3121100,2017,0
3121100,2018,2
3121100,2019,1
3121100,2020,4
3121100,2021,0
3121100,2022,6
3121100,2023,4
3121100,2024,172
3121209,2010,2
3121209,2011,0
3121209,2012,1
3121209,2013,11
3121209,2014,127
3121209,2015,302
3121209,2016,118
3121209,2017,4
3121209,2018,0
3121209,2019,140
3121209,2020,28
3121209,2021,2
3121209,2022,449
3121209,2023,441
3121209,2024,745
3121258,2010,636
3121258,2011,47
3121258,2012,30
3121258,2013,936
3121258,2014,30
3121258,2015,171
3121258,2016,130
3121258,2017,7
3121258,2018,130
3121258,2019,335
3121258,2020,103
3121258,2021,19
3121258,2022,84
3121258,2023,289
3121258,2024,151
3121308,2010,7
3121308,2011,2
3121308,2012,0
3121308,2013,0
3121308,2014,0
3121308,2015,8
3121308,2016,362
3121308,2017,1
3121308,2018,3
3121308,2019,46
3121308,2020,3
3121308,2021,5
3121308,2022,1
3121308,2023,137
3121308,2024,205
3121407,2010,0
3121407,2011,1
3121407,2012,1
3121407,2013,4
3121407,2014,3
3121407,2015,3
3121407,2016,43
3121407,2017,0
3121407,2018,0
3121407,2019,27
3121407,2020,12
3121407,2021,1
3121407,2022,15
3121407,2023,30
3121407,2024,748
3121506,2010,1
3121506,2011,0
3121506,2012,2
3121506,2013,1
3121506,2014,0
3121506,2015,0
3121506,2016,3
3121506,2017,0
3121506,2018,0
3121506,2019,36
3121506,2020,0
3121506,2021,0
3121506,2022,0
3121506,2023,5
3121506,2024,60
3121605,2010,13
3121605,2011,3
3121605,2012,3
3121605,2013,156
3121605,2014,4
3121605,2015,191
3121605,2016,1970
3121605,2017,213
3121605,2018,43
3121605,2019,1173
3121605,2020,595
3121605,2021,21
3121605,2022,121
3121605,2023,1005
3121605,2024,8031
3121704,2010,0
3121704,2011,0
3121704,2012,0
3121704,2013,0
3121704,2014,0
3121704,2015,0
3121704,2016,0
3121704,2017,0
3121704,2018,0
3121704,2019,0
3121704,2020,0
3121704,2021,0
3121704,2022,0
3121704,2023,13
3121704,2024,30
3121803,2010,0
3121803,2011,76
3121803,2012,63
3121803,2013,24
3121803,2014,0
3121803,2015,0
3121803,2016,122
3121803,2017,0
3121803,2018,1
3121803,2019,118
3121803,2020,303
3121803,2021,2
3121803,2022,5
3121803,2023,406
3121803,2024,499
3121902,2010,2
3121902,2011,0
3121902,2012,2
3121902,2013,33
3121902,2014,4
3121902,2015,22
3121902,2016,316
3121902,2017,3
3121902,2018,8
3121902,2019,1
3121902,2020,2
3121902,2021,0
3121902,2022,1
3121902,2023,8
3121902,2024,177
3122009,2010,110
3122009,2011,0
3122009,2012,1
3122009,2013,13
3122009,2014,24
3122009,2015,10
3122009,2016,115
3122009,2017,1
3122009,2018,0
3122009,2019,49
3122009,2020,1
3122009,2021,3
3122009,2022,8
3122009,2023,722
3122009,2024,1084
3122108,2010,0
3122108,2011,0
3122108,2012,2
3122108,2013,39
3122108,2014,7
3122108,2015,1
3122108,2016,53
3122108,2017,183
3122108,2018,1
3122108,2019,1
3122108,2020,89
3122108,2021,5
3122108,2022,4
3122108,2023,174
3122108,2024,251
3122207,2010,0
3122207,2011,4
3122207,2012,1
3122207,2013,10
3122207,2014,0
3122207,2015,0
3122207,2016,0
3122207,2017,0
3122207,2018,0
3122207,2019,1
3122207,2020,85
3122207,2021,6
3122207,2022,6
3122207,2023,152
3122207,2024,750
3122306,2010,5020
3122306,2011,306
3122306,2012,213
3122306,2013,7035
3122306,2014,4688
3122306,2015,2306
3122306,2016,5731
3122306,2017,214
3122306,2018,153
3122306,2019,4657
3122306,2020,963
3122306,2021,303
3122306,2022,479
3122306,2023,11532
3122306,2024,18528
3122355,2010,0
3122355,2011,1
3122355,2012,1
3122355,2013,8
3122355,2014,0
3122355,2015,85
3122355,2016,54
3122355,2017,3
3122355,2018,0
3122355,2019,83
3122355,2020,34
3122355,2021,2
3122355,2022,1
3122355,2023,24
3122355,2024,149
3122405,2010,1
3122405,2011,0
3122405,2012,8
3122405,2013,3
3122405,2014,12
3122405,2015,37
3122405,2016,102
3122405,2017,51
3122405,2018,25
3122405,2019,19
3122405,2020,10
3122405,2021,0
3122405,2022,22
3122405,2023,38
3122405,2024,415
3122454,2010,1
3122454,2011,13
3122454,2012,0
3122454,2013,5
3122454,2014,0
3122454,2015,2
3122454,2016,135
3122454,2017,0
3122454,2018,0
3122454,2019,6
3122454,2020,10
3122454,2021,8
3122454,2022,6
3122454,2023,10
3122454,2024,105
3122470,2010,77
3122470,2011,7
3122470,2012,1
3122470,2013,2
3122470,2014,64
3122470,2015,323
3122470,2016,2
3122470,2017,2
3122470,2018,5
3122470,2019,113
3122470,2020,82
3122470,2021,0
3122470,2022,75
3122470,2023,235
3122470,2024,583
3122504,2010,5
3122504,2011,10
3122504,2012,11
3122504,2013,29
3122504,2014,0
3122504,2015,1
3122504,2016,49
3122504,2017,1
3122504,2018,4
3122504,2019,5
3122504,2020,5
3122504,2021,0
3122504,2022,1
3122504,2023,181
3122504,2024,104
3122603,2010,3
3122603,2011,1
3122603,2012,0
3122603,2013,2
3122603,2014,0
3122603,2015,1
3122603,2016,8
3122603,2017,0
3122603,2018,0
3122603,2019,7
3122603,2020,1
3122603,2021,0
3122603,2022,0
3122603,2023,4
3122603,2024,359
3122702,2010,1
3122702,2011,4
3122702,2012,0
3122702,2013,4
3122702,2014,3
3122702,2015,0
3122702,2016,97
3122702,2017,0
3122702,2018,0
3122702,2019,44
3122702,2020,2
3122702,2021,1
3122702,2022,0
3122702,2023,373
3122702,2024,597
3122801,2010,0
3122801,2011,0
3122801,2012,0
3122801,2013,3
3122801,2014,0
3122801,2015,4
3122801,2016,0
3122801,2017,0
3122801,2018,0
3122801,2019,0
3122801,2020,1
3122801,2021,0
3122801,2022,0
3122801,2023,0
3122801,2024,107
